trial,production,rewarded_time,delivered_reward,passed_time,received_reward
18,P8,8.633,8.808,0.083,8.725
19,P8,9.092,8.808,0.083,8.725
20,P8,9.568,8.808,0.083,8.725
1,P4,0.091,1.192,0.041,1.151
2,P5,0.651,2.6894,0.051,2.6384
3,P5,1.286,2.6894,0.051,2.6384
4,P5,1.966,2.6894,0.051,2.6384
5,P5,2.459,2.6894,0.051,2.6384
6,P2,2.953,0.1799,0.02,0.15990000000000001
7,P5,3.411,2.6894,0.051,2.6384
8,P5,4.209,2.6894,0.051,2.6384
9,P5,4.577,2.6894,0.051,2.6384
10,P5,5.113,2.6894,0.051,2.6384
11,P5,5.622,2.6894,0.051,2.6384
12,P5,6.628,2.6894,0.051,2.6384
13,P7,7.216,7.3106,0.072,7.2386
14,P7,7.646,7.3106,0.072,7.2386
15,P7,8.24,7.3106,0.072,7.2386
16,P7,8.649,7.3106,0.072,7.2386
17,P7,9.301,7.3106,0.072,7.2386
18,P7,9.85,7.3106,0.072,7.2386
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.537,7.3106,0.072,7.2386
3,P7,1.119,7.3106,0.072,7.2386
4,P7,1.801,7.3106,0.072,7.2386
5,P7,2.67,7.3106,0.072,7.2386
6,P7,3.013,7.3106,0.072,7.2386
7,P7,3.704,7.3106,0.072,7.2386
8,P7,4.221,7.3106,0.072,7.2386
9,P7,4.699,7.3106,0.072,7.2386
10,P7,5.286,7.3106,0.072,7.2386
11,P7,5.786,7.3106,0.072,7.2386
12,P7,6.384,7.3106,0.072,7.2386
13,P7,7.132,7.3106,0.072,7.2386
14,P7,7.613,7.3106,0.072,7.2386
15,P7,8.628,7.3106,0.072,7.2386
16,P7,9.215,7.3106,0.072,7.2386
17,P7,9.829,7.3106,0.072,7.2386
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.532,7.3106,0.072,7.2386
3,P7,1.058,7.3106,0.072,7.2386
4,P7,1.725,7.3106,0.072,7.2386
5,P7,2.237,7.3106,0.072,7.2386
6,P7,2.778,7.3106,0.072,7.2386
7,P7,3.57,7.3106,0.072,7.2386
8,P7,4.105,7.3106,0.072,7.2386
9,P7,4.821,7.3106,0.072,7.2386
10,P7,5.241,7.3106,0.072,7.2386
11,P7,5.613,7.3106,0.072,7.2386
12,P7,6.124,7.3106,0.072,7.2386
13,P7,6.564,7.3106,0.072,7.2386
14,P7,6.923,7.3106,0.072,7.2386
15,P7,7.358,7.3106,0.072,7.2386
16,P7,7.843,7.3106,0.072,7.2386
17,P7,8.565,7.3106,0.072,7.2386
18,P7,9.058,7.3106,0.072,7.2386
19,P7,9.45,7.3106,0.072,7.2386
20,P7,9.814,7.3106,0.072,7.2386
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.671,7.3106,0.072,7.2386
3,P7,1.369,7.3106,0.072,7.2386
4,P7,1.744,7.3106,0.072,7.2386
5,P7,2.398,7.3106,0.072,7.2386
6,P7,3.067,7.3106,0.072,7.2386
7,P7,3.64,7.3106,0.072,7.2386
8,P7,4.002,7.3106,0.072,7.2386
9,P7,4.628,7.3106,0.072,7.2386
10,P7,5.204,7.3106,0.072,7.2386
11,P7,5.622,7.3106,0.072,7.2386
12,P7,6.268,7.3106,0.072,7.2386
13,P7,6.881,7.3106,0.072,7.2386
14,P7,7.378,7.3106,0.072,7.2386
15,P7,7.866,7.3106,0.072,7.2386
16,P7,8.549,7.3106,0.072,7.2386
17,P7,9.687,7.3106,0.072,7.2386
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.792,9.8201,0.105,9.7151
3,P10,1.446,9.8201,0.105,9.7151
4,P10,2.11,9.8201,0.105,9.7151
5,P10,2.661,9.8201,0.105,9.7151
6,P10,3.542,9.8201,0.105,9.7151
7,P10,3.975,9.8201,0.105,9.7151
8,P10,4.544,9.8201,0.105,9.7151
9,P10,5.214,9.8201,0.105,9.7151
10,P10,5.843,9.8201,0.105,9.7151
11,P10,6.413,9.8201,0.105,9.7151
12,P10,6.919,9.8201,0.105,9.7151
13,P10,7.564,9.8201,0.105,9.7151
14,P10,8.675,9.8201,0.105,9.7151
15,P10,9.215,9.8201,0.105,9.7151
16,P10,9.969,9.8201,0.105,9.7151
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P7,0.683,7.3106,0.072,7.2386
3,P7,1.28,7.3106,0.072,7.2386
4,P7,2.241,7.3106,0.072,7.2386
5,P7,2.917,7.3106,0.072,7.2386
6,P7,3.445,7.3106,0.072,7.2386
7,P7,4.117,7.3106,0.072,7.2386
8,P7,4.742,7.3106,0.072,7.2386
9,P7,5.411,7.3106,0.072,7.2386
10,P7,6.03,7.3106,0.072,7.2386
11,P7,6.457,7.3106,0.072,7.2386
12,P7,6.841,7.3106,0.072,7.2386
13,P7,7.301,7.3106,0.072,7.2386
14,P7,7.758,7.3106,0.072,7.2386
15,P7,8.237,7.3106,0.072,7.2386
16,P7,9.27,7.3106,0.072,7.2386
17,P7,9.778,7.3106,0.072,7.2386
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.832,7.3106,0.072,7.2386
3,P7,1.359,7.3106,0.072,7.2386
4,P7,2.098,7.3106,0.072,7.2386
5,P7,2.61,7.3106,0.072,7.2386
6,P7,3.352,7.3106,0.072,7.2386
7,P7,3.833,7.3106,0.072,7.2386
8,P7,4.337,7.3106,0.072,7.2386
9,P7,4.857,7.3106,0.072,7.2386
10,P7,5.402,7.3106,0.072,7.2386
11,P7,5.777,7.3106,0.072,7.2386
12,P7,6.431,7.3106,0.072,7.2386
13,P7,6.973,7.3106,0.072,7.2386
14,P7,7.294,7.3106,0.072,7.2386
15,P7,7.773,7.3106,0.072,7.2386
16,P7,8.176,7.3106,0.072,7.2386
17,P7,8.652,7.3106,0.072,7.2386
18,P7,9.132,7.3106,0.072,7.2386
19,P7,9.563,7.3106,0.072,7.2386
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.783,9.8201,0.105,9.7151
3,P10,1.341,9.8201,0.105,9.7151
4,P10,1.943,9.8201,0.105,9.7151
5,P10,2.448,9.8201,0.105,9.7151
6,P10,2.944,9.8201,0.105,9.7151
7,P10,3.565,9.8201,0.105,9.7151
8,P10,4.163,9.8201,0.105,9.7151
9,P10,4.745,9.8201,0.105,9.7151
10,P10,5.694,9.8201,0.105,9.7151
11,P10,6.797,9.8201,0.105,9.7151
12,P10,7.867,9.8201,0.105,9.7151
13,P10,8.388,9.8201,0.105,9.7151
14,P10,8.883,9.8201,0.105,9.7151
15,P10,9.476,9.8201,0.105,9.7151
1,P4,0.091,1.192,0.041,1.151
2,P3,0.746,0.4743,0.03,0.44430000000000003
3,P10,1.324,9.8201,0.105,9.7151
4,P10,1.77,9.8201,0.105,9.7151
5,P10,2.202,9.8201,0.105,9.7151
6,P10,2.969,9.8201,0.105,9.7151
7,P10,3.585,9.8201,0.105,9.7151
8,P10,4.189,9.8201,0.105,9.7151
9,P10,5.108,9.8201,0.105,9.7151
10,P10,5.734,9.8201,0.105,9.7151
11,P10,6.595,9.8201,0.105,9.7151
12,P10,7.078,9.8201,0.105,9.7151
13,P10,7.948,9.8201,0.105,9.7151
14,P10,8.591,9.8201,0.105,9.7151
15,P10,9.214,9.8201,0.105,9.7151
16,P10,9.669,9.8201,0.105,9.7151
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P9,0.714,9.5257,0.094,9.431700000000001
3,P9,1.295,9.5257,0.094,9.431700000000001
4,P9,1.93,9.5257,0.094,9.431700000000001
5,P9,2.608,9.5257,0.094,9.431700000000001
6,P9,3.239,9.5257,0.094,9.431700000000001
7,P9,3.689,9.5257,0.094,9.431700000000001
8,P9,4.128,9.5257,0.094,9.431700000000001
9,P9,4.88,9.5257,0.094,9.431700000000001
10,P9,5.478,9.5257,0.094,9.431700000000001
11,P9,6.024,9.5257,0.094,9.431700000000001
12,P9,6.461,9.5257,0.094,9.431700000000001
13,P9,7.107,9.5257,0.094,9.431700000000001
14,P9,7.896,9.5257,0.094,9.431700000000001
15,P9,8.302,9.5257,0.094,9.431700000000001
16,P9,9.009,9.5257,0.094,9.431700000000001
17,P9,9.783,9.5257,0.094,9.431700000000001
1,P6,0.112,5.0,0.062,4.938
2,P8,0.721,8.808,0.083,8.725
3,P8,1.334,8.808,0.083,8.725
4,P8,2.249,8.808,0.083,8.725
5,P8,2.673,8.808,0.083,8.725
6,P8,3.956,8.808,0.083,8.725
7,P8,4.37,8.808,0.083,8.725
8,P8,5.066,8.808,0.083,8.725
9,P8,5.598,8.808,0.083,8.725
10,P8,6.251,8.808,0.083,8.725
11,P8,6.959,8.808,0.083,8.725
12,P8,7.325,8.808,0.083,8.725
13,P8,7.751,8.808,0.083,8.725
14,P8,8.232,8.808,0.083,8.725
15,P8,8.671,8.808,0.083,8.725
16,P8,9.079,8.808,0.083,8.725
17,P8,9.515,8.808,0.083,8.725
18,P8,9.922,8.808,0.083,8.725
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P8,0.724,8.808,0.083,8.725
3,P8,1.343,8.808,0.083,8.725
4,P8,1.885,8.808,0.083,8.725
5,P8,2.46,8.808,0.083,8.725
6,P8,3.148,8.808,0.083,8.725
7,P8,3.679,8.808,0.083,8.725
8,P8,4.749,8.808,0.083,8.725
9,P8,5.371,8.808,0.083,8.725
10,P8,5.915,8.808,0.083,8.725
11,P8,6.442,8.808,0.083,8.725
12,P8,7.296,8.808,0.083,8.725
13,P8,7.858,8.808,0.083,8.725
14,P8,8.461,8.808,0.083,8.725
15,P8,8.958,8.808,0.083,8.725
16,P8,9.392,8.808,0.083,8.725
17,P8,9.87,8.808,0.083,8.725
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.84,9.5257,0.094,9.431700000000001
3,P9,1.364,9.5257,0.094,9.431700000000001
4,P9,1.919,9.5257,0.094,9.431700000000001
5,P9,2.428,9.5257,0.094,9.431700000000001
6,P9,2.969,9.5257,0.094,9.431700000000001
7,P9,3.439,9.5257,0.094,9.431700000000001
8,P9,4.012,9.5257,0.094,9.431700000000001
9,P9,4.561,9.5257,0.094,9.431700000000001
10,P9,5.085,9.5257,0.094,9.431700000000001
11,P9,5.745,9.5257,0.094,9.431700000000001
12,P9,6.227,9.5257,0.094,9.431700000000001
13,P9,6.748,9.5257,0.094,9.431700000000001
14,P9,7.649,9.5257,0.094,9.431700000000001
15,P9,8.132,9.5257,0.094,9.431700000000001
16,P9,8.838,9.5257,0.094,9.431700000000001
17,P9,9.32,9.5257,0.094,9.431700000000001
18,P9,9.71,9.5257,0.094,9.431700000000001
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P10,0.675,9.8201,0.105,9.7151
3,P10,1.224,9.8201,0.105,9.7151
4,P10,1.588,9.8201,0.105,9.7151
5,P10,2.086,9.8201,0.105,9.7151
6,P10,2.469,9.8201,0.105,9.7151
7,P10,3.62,9.8201,0.105,9.7151
8,P10,4.274,9.8201,0.105,9.7151
9,P10,4.798,9.8201,0.105,9.7151
10,P10,5.29,9.8201,0.105,9.7151
11,P10,5.948,9.8201,0.105,9.7151
12,P10,6.606,9.8201,0.105,9.7151
13,P10,7.27,9.8201,0.105,9.7151
14,P10,7.831,9.8201,0.105,9.7151
15,P10,8.375,9.8201,0.105,9.7151
16,P10,8.874,9.8201,0.105,9.7151
17,P10,9.275,9.8201,0.105,9.7151
18,P10,9.784,9.8201,0.105,9.7151
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.769,9.5257,0.094,9.431700000000001
3,P9,1.333,9.5257,0.094,9.431700000000001
4,P9,1.995,9.5257,0.094,9.431700000000001
5,P9,2.495,9.5257,0.094,9.431700000000001
6,P9,3.009,9.5257,0.094,9.431700000000001
7,P9,3.552,9.5257,0.094,9.431700000000001
8,P9,4.057,9.5257,0.094,9.431700000000001
9,P9,4.713,9.5257,0.094,9.431700000000001
10,P9,5.567,9.5257,0.094,9.431700000000001
11,P9,6.378,9.5257,0.094,9.431700000000001
12,P9,6.888,9.5257,0.094,9.431700000000001
13,P9,8.182,9.5257,0.094,9.431700000000001
14,P9,8.994,9.5257,0.094,9.431700000000001
15,P9,9.57,9.5257,0.094,9.431700000000001
16,P9,9.985,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P3,0.572,0.4743,0.03,0.44430000000000003
3,P9,1.037,9.5257,0.094,9.431700000000001
4,P9,1.873,9.5257,0.094,9.431700000000001
5,P9,2.498,9.5257,0.094,9.431700000000001
6,P9,3.236,9.5257,0.094,9.431700000000001
7,P9,4.053,9.5257,0.094,9.431700000000001
8,P9,4.743,9.5257,0.094,9.431700000000001
9,P9,5.497,9.5257,0.094,9.431700000000001
10,P9,6.241,9.5257,0.094,9.431700000000001
11,P9,7.099,9.5257,0.094,9.431700000000001
12,P9,7.742,9.5257,0.094,9.431700000000001
13,P9,8.492,9.5257,0.094,9.431700000000001
14,P9,8.996,9.5257,0.094,9.431700000000001
15,P9,9.537,9.5257,0.094,9.431700000000001
16,P9,9.951,9.5257,0.094,9.431700000000001
1,P4,0.091,1.192,0.041,1.151
2,P8,0.737,8.808,0.083,8.725
3,P8,1.324,8.808,0.083,8.725
4,P8,2.281,8.808,0.083,8.725
5,P8,2.753,8.808,0.083,8.725
6,P8,3.293,8.808,0.083,8.725
7,P8,3.767,8.808,0.083,8.725
8,P8,4.264,8.808,0.083,8.725
9,P8,5.059,8.808,0.083,8.725
10,P8,6.013,8.808,0.083,8.725
11,P8,6.355,8.808,0.083,8.725
12,P8,6.831,8.808,0.083,8.725
13,P8,7.31,8.808,0.083,8.725
14,P8,7.773,8.808,0.083,8.725
15,P8,8.293,8.808,0.083,8.725
16,P8,8.668,8.808,0.083,8.725
17,P8,9.21,8.808,0.083,8.725
18,P8,9.743,8.808,0.083,8.725
1,P6,0.112,5.0,0.062,4.938
2,P6,0.967,5.0,0.062,4.938
3,P6,1.692,5.0,0.062,4.938
4,P6,2.954,5.0,0.062,4.938
5,P6,3.72,5.0,0.062,4.938
6,P6,4.09,5.0,0.062,4.938
7,P6,5.012,5.0,0.062,4.938
8,P6,5.55,5.0,0.062,4.938
9,P6,6.328,5.0,0.062,4.938
10,P6,6.852,5.0,0.062,4.938
11,P6,7.295,5.0,0.062,4.938
12,P6,8.142,5.0,0.062,4.938
13,P6,8.549,5.0,0.062,4.938
14,P6,9.246,5.0,0.062,4.938
15,P6,9.855,5.0,0.062,4.938
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.755,7.3106,0.072,7.2386
3,P7,1.231,7.3106,0.072,7.2386
4,P7,1.984,7.3106,0.072,7.2386
5,P7,3.024,7.3106,0.072,7.2386
6,P7,3.556,7.3106,0.072,7.2386
7,P7,4.006,7.3106,0.072,7.2386
8,P7,4.612,7.3106,0.072,7.2386
9,P7,4.981,7.3106,0.072,7.2386
10,P7,5.52,7.3106,0.072,7.2386
11,P7,6.006,7.3106,0.072,7.2386
12,P7,6.4,7.3106,0.072,7.2386
13,P7,6.936,7.3106,0.072,7.2386
14,P7,7.482,7.3106,0.072,7.2386
15,P7,8.216,7.3106,0.072,7.2386
16,P7,8.797,7.3106,0.072,7.2386
17,P7,9.449,7.3106,0.072,7.2386
18,P7,9.865,7.3106,0.072,7.2386
1,P6,0.112,5.0,0.062,4.938
2,P5,0.775,2.6894,0.051,2.6384
3,P6,1.615,5.0,0.062,4.938
4,P6,2.178,5.0,0.062,4.938
5,P6,2.707,5.0,0.062,4.938
6,P6,3.125,5.0,0.062,4.938
7,P6,3.621,5.0,0.062,4.938
8,P6,3.962,5.0,0.062,4.938
9,P6,4.953,5.0,0.062,4.938
10,P6,5.641,5.0,0.062,4.938
11,P6,6.231,5.0,0.062,4.938
12,P6,6.621,5.0,0.062,4.938
13,P6,7.118,5.0,0.062,4.938
14,P6,7.753,5.0,0.062,4.938
15,P6,8.179,5.0,0.062,4.938
16,P6,8.591,5.0,0.062,4.938
17,P6,8.966,5.0,0.062,4.938
18,P6,9.384,5.0,0.062,4.938
1,P8,0.133,8.808,0.083,8.725
2,P8,0.69,8.808,0.083,8.725
3,P8,1.401,8.808,0.083,8.725
4,P8,2.061,8.808,0.083,8.725
5,P8,2.724,8.808,0.083,8.725
6,P8,3.557,8.808,0.083,8.725
7,P8,4.309,8.808,0.083,8.725
8,P8,4.815,8.808,0.083,8.725
9,P8,5.488,8.808,0.083,8.725
10,P8,5.95,8.808,0.083,8.725
11,P8,6.83,8.808,0.083,8.725
12,P8,7.193,8.808,0.083,8.725
13,P8,7.703,8.808,0.083,8.725
14,P8,8.181,8.808,0.083,8.725
15,P8,8.557,8.808,0.083,8.725
16,P8,9.017,8.808,0.083,8.725
17,P8,9.483,8.808,0.083,8.725
18,P8,9.853,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.75,7.3106,0.072,7.2386
3,P7,1.395,7.3106,0.072,7.2386
4,P7,1.868,7.3106,0.072,7.2386
5,P7,2.231,7.3106,0.072,7.2386
6,P7,2.774,7.3106,0.072,7.2386
7,P7,3.389,7.3106,0.072,7.2386
8,P7,3.979,7.3106,0.072,7.2386
9,P7,4.3,7.3106,0.072,7.2386
10,P7,4.912,7.3106,0.072,7.2386
11,P7,5.67,7.3106,0.072,7.2386
12,P7,6.291,7.3106,0.072,7.2386
13,P7,6.844,7.3106,0.072,7.2386
14,P7,7.244,7.3106,0.072,7.2386
15,P7,7.846,7.3106,0.072,7.2386
16,P7,8.401,7.3106,0.072,7.2386
17,P7,9.005,7.3106,0.072,7.2386
18,P7,9.556,7.3106,0.072,7.2386
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P5,0.746,2.6894,0.051,2.6384
3,P8,1.806,8.808,0.083,8.725
4,P8,2.465,8.808,0.083,8.725
5,P8,3.135,8.808,0.083,8.725
6,P8,3.839,8.808,0.083,8.725
7,P8,4.332,8.808,0.083,8.725
8,P8,4.919,8.808,0.083,8.725
9,P8,5.361,8.808,0.083,8.725
10,P8,6.225,8.808,0.083,8.725
11,P8,6.786,8.808,0.083,8.725
12,P8,7.308,8.808,0.083,8.725
13,P8,8.299,8.808,0.083,8.725
14,P8,8.786,8.808,0.083,8.725
15,P8,9.433,8.808,0.083,8.725
16,P8,9.988,8.808,0.083,8.725
1,P10,0.155,9.8201,0.105,9.7151
2,P10,1.005,9.8201,0.105,9.7151
3,P10,1.527,9.8201,0.105,9.7151
4,P10,2.356,9.8201,0.105,9.7151
5,P10,2.989,9.8201,0.105,9.7151
6,P10,3.599,9.8201,0.105,9.7151
7,P10,4.379,9.8201,0.105,9.7151
8,P10,4.972,9.8201,0.105,9.7151
9,P10,5.478,9.8201,0.105,9.7151
10,P10,6.156,9.8201,0.105,9.7151
11,P10,6.773,9.8201,0.105,9.7151
12,P10,7.435,9.8201,0.105,9.7151
13,P10,8.054,9.8201,0.105,9.7151
14,P10,8.618,9.8201,0.105,9.7151
15,P10,9.034,9.8201,0.105,9.7151
16,P10,9.739,9.8201,0.105,9.7151
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P4,0.443,1.192,0.041,1.151
3,P6,0.881,5.0,0.062,4.938
4,P6,1.612,5.0,0.062,4.938
5,P6,2.282,5.0,0.062,4.938
6,P6,2.916,5.0,0.062,4.938
7,P6,3.397,5.0,0.062,4.938
8,P6,4.022,5.0,0.062,4.938
9,P6,4.527,5.0,0.062,4.938
10,P6,5.21,5.0,0.062,4.938
11,P6,5.737,5.0,0.062,4.938
12,P6,6.205,5.0,0.062,4.938
13,P6,6.807,5.0,0.062,4.938
14,P6,7.375,5.0,0.062,4.938
15,P6,8.251,5.0,0.062,4.938
16,P6,8.797,5.0,0.062,4.938
17,P6,9.273,5.0,0.062,4.938
18,P6,9.778,5.0,0.062,4.938
1,P1,0.06,0.0669,0.01,0.0569
2,P5,0.443,2.6894,0.051,2.6384
3,P9,0.874,9.5257,0.094,9.431700000000001
4,P9,1.366,9.5257,0.094,9.431700000000001
5,P9,2.041,9.5257,0.094,9.431700000000001
6,P9,2.583,9.5257,0.094,9.431700000000001
7,P9,3.213,9.5257,0.094,9.431700000000001
8,P9,3.926,9.5257,0.094,9.431700000000001
9,P9,4.647,9.5257,0.094,9.431700000000001
10,P9,5.589,9.5257,0.094,9.431700000000001
11,P9,6.575,9.5257,0.094,9.431700000000001
12,P9,7.196,9.5257,0.094,9.431700000000001
13,P9,7.809,9.5257,0.094,9.431700000000001
14,P9,8.559,9.5257,0.094,9.431700000000001
15,P9,8.972,9.5257,0.094,9.431700000000001
16,P9,9.552,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P7,0.484,7.3106,0.072,7.2386
3,P7,1.126,7.3106,0.072,7.2386
4,P7,2.059,7.3106,0.072,7.2386
5,P7,2.556,7.3106,0.072,7.2386
6,P7,3.048,7.3106,0.072,7.2386
7,P7,3.518,7.3106,0.072,7.2386
8,P7,4.332,7.3106,0.072,7.2386
9,P7,4.76,7.3106,0.072,7.2386
10,P7,5.569,7.3106,0.072,7.2386
11,P7,6.049,7.3106,0.072,7.2386
12,P7,6.693,7.3106,0.072,7.2386
13,P7,7.367,7.3106,0.072,7.2386
14,P7,7.877,7.3106,0.072,7.2386
15,P7,8.252,7.3106,0.072,7.2386
16,P7,8.792,7.3106,0.072,7.2386
17,P7,9.301,7.3106,0.072,7.2386
18,P7,9.672,7.3106,0.072,7.2386
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P4,0.803,1.192,0.041,1.151
3,P3,1.062,0.4743,0.03,0.44430000000000003
4,P8,1.719,8.808,0.083,8.725
5,P8,2.198,8.808,0.083,8.725
6,P8,2.918,8.808,0.083,8.725
7,P8,3.725,8.808,0.083,8.725
8,P8,4.878,8.808,0.083,8.725
9,P8,5.267,8.808,0.083,8.725
10,P8,5.887,8.808,0.083,8.725
11,P8,6.289,8.808,0.083,8.725
12,P8,6.743,8.808,0.083,8.725
13,P8,7.457,8.808,0.083,8.725
14,P8,7.882,8.808,0.083,8.725
15,P8,8.52,8.808,0.083,8.725
16,P8,9.041,8.808,0.083,8.725
17,P8,9.548,8.808,0.083,8.725
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.693,9.5257,0.094,9.431700000000001
3,P9,1.651,9.5257,0.094,9.431700000000001
4,P9,2.207,9.5257,0.094,9.431700000000001
5,P9,2.825,9.5257,0.094,9.431700000000001
6,P9,3.511,9.5257,0.094,9.431700000000001
7,P9,4.048,9.5257,0.094,9.431700000000001
8,P9,5.003,9.5257,0.094,9.431700000000001
9,P9,5.765,9.5257,0.094,9.431700000000001
10,P9,6.445,9.5257,0.094,9.431700000000001
11,P9,6.946,9.5257,0.094,9.431700000000001
12,P9,7.505,9.5257,0.094,9.431700000000001
13,P9,8.131,9.5257,0.094,9.431700000000001
14,P9,8.517,9.5257,0.094,9.431700000000001
15,P9,9.762,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P5,0.52,2.6894,0.051,2.6384
3,P2,1.067,0.1799,0.02,0.15990000000000001
4,P1,1.651,0.0669,0.01,0.0569
5,P2,1.946,0.1799,0.02,0.15990000000000001
6,P5,2.612,2.6894,0.051,2.6384
7,P5,3.473,2.6894,0.051,2.6384
8,P5,3.965,2.6894,0.051,2.6384
9,P5,4.337,2.6894,0.051,2.6384
10,P5,4.935,2.6894,0.051,2.6384
11,P5,5.449,2.6894,0.051,2.6384
12,P5,5.804,2.6894,0.051,2.6384
13,P9,6.26,9.5257,0.094,9.431700000000001
14,P8,6.793,8.808,0.083,8.725
15,P9,7.164,9.5257,0.094,9.431700000000001
16,P9,8.339,9.5257,0.094,9.431700000000001
17,P9,8.779,9.5257,0.094,9.431700000000001
18,P9,9.239,9.5257,0.094,9.431700000000001
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.769,9.8201,0.105,9.7151
3,P10,1.402,9.8201,0.105,9.7151
4,P10,1.989,9.8201,0.105,9.7151
5,P10,2.392,9.8201,0.105,9.7151
6,P10,3.184,9.8201,0.105,9.7151
7,P10,3.767,9.8201,0.105,9.7151
8,P10,4.239,9.8201,0.105,9.7151
9,P10,4.93,9.8201,0.105,9.7151
10,P10,5.517,9.8201,0.105,9.7151
11,P10,6.006,9.8201,0.105,9.7151
12,P10,6.568,9.8201,0.105,9.7151
13,P10,7.051,9.8201,0.105,9.7151
14,P10,7.793,9.8201,0.105,9.7151
15,P10,8.174,9.8201,0.105,9.7151
16,P10,8.786,9.8201,0.105,9.7151
17,P10,9.278,9.8201,0.105,9.7151
18,P10,9.942,9.8201,0.105,9.7151
1,P4,0.091,1.192,0.041,1.151
2,P2,0.816,0.1799,0.02,0.15990000000000001
3,P6,1.411,5.0,0.062,4.938
4,P6,1.982,5.0,0.062,4.938
5,P6,2.651,5.0,0.062,4.938
6,P6,3.452,5.0,0.062,4.938
7,P6,4.061,5.0,0.062,4.938
8,P6,4.551,5.0,0.062,4.938
9,P6,5.165,5.0,0.062,4.938
10,P6,5.685,5.0,0.062,4.938
11,P6,6.191,5.0,0.062,4.938
12,P6,6.844,5.0,0.062,4.938
13,P6,7.406,5.0,0.062,4.938
14,P6,7.943,5.0,0.062,4.938
15,P6,8.526,5.0,0.062,4.938
16,P6,9.136,5.0,0.062,4.938
17,P6,9.66,5.0,0.062,4.938
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.965,9.8201,0.105,9.7151
3,P10,1.433,9.8201,0.105,9.7151
4,P10,1.98,9.8201,0.105,9.7151
5,P10,2.827,9.8201,0.105,9.7151
6,P10,3.429,9.8201,0.105,9.7151
7,P10,4.175,9.8201,0.105,9.7151
8,P10,4.711,9.8201,0.105,9.7151
9,P10,5.286,9.8201,0.105,9.7151
10,P10,5.766,9.8201,0.105,9.7151
11,P10,6.437,9.8201,0.105,9.7151
12,P10,6.87,9.8201,0.105,9.7151
13,P10,7.64,9.8201,0.105,9.7151
14,P10,8.101,9.8201,0.105,9.7151
15,P10,8.572,9.8201,0.105,9.7151
16,P10,9.106,9.8201,0.105,9.7151
17,P10,9.477,9.8201,0.105,9.7151
18,P10,9.96,9.8201,0.105,9.7151
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.81,9.5257,0.094,9.431700000000001
3,P9,1.306,9.5257,0.094,9.431700000000001
4,P9,2.164,9.5257,0.094,9.431700000000001
5,P9,2.896,9.5257,0.094,9.431700000000001
6,P9,3.616,9.5257,0.094,9.431700000000001
7,P9,4.23,9.5257,0.094,9.431700000000001
8,P9,4.825,9.5257,0.094,9.431700000000001
9,P9,5.973,9.5257,0.094,9.431700000000001
10,P9,6.411,9.5257,0.094,9.431700000000001
11,P9,6.939,9.5257,0.094,9.431700000000001
12,P9,7.485,9.5257,0.094,9.431700000000001
13,P9,8.22,9.5257,0.094,9.431700000000001
14,P9,8.729,9.5257,0.094,9.431700000000001
15,P9,9.395,9.5257,0.094,9.431700000000001
16,P9,9.866,9.5257,0.094,9.431700000000001
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P2,0.496,0.1799,0.02,0.15990000000000001
3,P2,0.814,0.1799,0.02,0.15990000000000001
4,P6,1.291,5.0,0.062,4.938
5,P6,1.915,5.0,0.062,4.938
6,P6,2.375,5.0,0.062,4.938
7,P6,2.939,5.0,0.062,4.938
8,P6,3.477,5.0,0.062,4.938
9,P6,4.088,5.0,0.062,4.938
10,P6,4.743,5.0,0.062,4.938
11,P6,5.325,5.0,0.062,4.938
12,P6,5.829,5.0,0.062,4.938
13,P6,6.297,5.0,0.062,4.938
14,P6,6.744,5.0,0.062,4.938
15,P6,7.195,5.0,0.062,4.938
16,P6,7.694,5.0,0.062,4.938
17,P6,8.163,5.0,0.062,4.938
18,P6,8.72,5.0,0.062,4.938
19,P6,9.095,5.0,0.062,4.938
