epoch,production,u,utility,delivered_reward
68,P6,0.0,2.1395202,5.0
68,P7,0.0,0.28723726,7.3106
68,P8,8.720898,8.705429,8.808
68,P9,0.0,1.223191,9.5257
68,P10,0.0,-0.941912,9.8201
69,P1,0.0,-0.066678576,0.0669
69,P2,0.0,0.389627,0.1799
69,P3,0.0,0.19976567,0.4743
69,P4,0.46040002,-0.31143996,1.192
69,P5,0.0,-0.07694518,2.6894
69,P6,0.0,-0.4436765,5.0
69,P7,0.0,0.48181692,7.3106
69,P8,0.0,0.16440198,8.808
69,P9,9.427265,10.526445,9.5257
69,P10,0.0,0.92577946,9.8201
70,P1,0.0,0.6552122,0.0669
70,P2,0.0,2.1804547,0.1799
70,P3,0.0,-1.4765902,0.4743
70,P4,0.0,-0.79104125,1.192
70,P5,2.6326568,2.9767623,2.6894
70,P6,4.855061,3.984778,5.0
70,P7,0.0,-0.22118723,7.3106
70,P8,0.0,-2.208845,8.808
70,P9,0.0,1.2496961,9.5257
70,P10,0.0,-0.55414987,9.8201
71,P1,0.0,-0.9990915,0.0669
71,P2,0.0,-0.39948282,0.1799
71,P3,0.0,-0.14513554,0.4743
71,P4,0.0,-1.565983,1.192
71,P5,0.0,0.5603664,2.6894
71,P6,4.9374986,6.04224,5.0
71,P7,0.0,-0.01560158,7.3106
71,P8,0.0,-1.0696402,8.808
71,P9,0.0,0.040030174,9.5257
71,P10,0.0,1.7547847,9.8201
72,P1,0.0,0.2241564,0.0669
72,P2,0.0,-0.5004286,0.1799
72,P3,0.17772,1.1319667,0.4743
72,P4,0.0,1.8586285,1.192
72,P5,2.6224468,1.9284916,2.6894
72,P6,0.0,-0.20023553,5.0
72,P7,0.0,-0.8732364,7.3106
72,P8,0.0,-0.3355029,8.808
72,P9,0.0,-0.76788116,9.5257
72,P10,9.261832,7.5510488,9.8201
73,P1,0.0,-0.07153027,0.0669
73,P2,0.06396001,-0.1868659,0.1799
73,P3,0.0,0.6277461,0.4743
73,P4,0.0,0.46462047,1.192
73,P5,0.0,-0.40253282,2.6894
73,P6,0.0,-1.3138318,5.0
73,P7,0.0,0.93377364,7.3106
73,P8,0.0,-0.77283174,8.808
73,P9,0.0,0.21752626,9.5257
73,P10,9.710532,10.015318,9.8201
74,P1,0.0,-0.25230396,0.0669
74,P2,0.0,0.45750856,0.1799
74,P3,0.0,0.19538118,0.4743
74,P4,0.0,1.2932811,1.192
74,P5,0.0,-0.43814662,2.6894
74,P6,0.0,0.22089976,5.0
74,P7,0.0,0.8023384,7.3106
74,P8,0.0,-0.3973458,8.808
74,P9,9.429039,9.949993,9.5257
74,P10,0.0,-0.12874529,9.8201
75,P1,0.0,0.6278889,0.0669
75,P2,0.0,1.7254242,0.1799
75,P3,0.0,-0.58369774,0.4743
75,P4,0.0,-0.19246896,1.192
75,P5,1.6885761,2.3973017,2.6894
75,P6,0.0,-0.4049217,5.0
75,P7,0.0,0.21929881,7.3106
75,P8,8.720898,8.01515,8.808
75,P9,0.0,-0.37966418,9.5257
75,P10,0.0,0.4469339,9.8201
76,P1,0.022760002,-0.41852424,0.0669
76,P2,0.06396001,-0.6024888,0.1799
76,P3,0.0,0.4359755,0.4743
76,P4,0.0,-0.023779593,1.192
76,P5,0.0,-0.753155,2.6894
76,P6,4.9366074,5.0887218,5.0
76,P7,0.0,0.022484748,7.3106
76,P8,0.0,-1.0487716,8.808
76,P9,0.0,0.14024408,9.5257
76,P10,0.0,0.12518111,9.8201
77,P1,0.0,0.0037951318,0.0669
77,P2,0.0,-0.9523061,0.1799
77,P3,0.0,-0.7545602,0.4743
77,P4,0.0,-0.7137522,1.192
77,P5,1.0553601,0.80281705,2.6894
77,P6,0.0,0.0805234,5.0
77,P7,0.0,-0.3483009,7.3106
77,P8,8.722538,8.626263,8.808
77,P9,0.0,-0.40283453,9.5257
77,P10,0.0,-0.060586084,9.8201
78,P1,0.036416,-0.42124718,0.0669
78,P2,0.0,0.87411773,0.1799
78,P3,0.17772,0.1346285,0.4743
78,P4,0.46040002,0.36598036,1.192
78,P5,2.6376557,3.6901999,2.6894
78,P6,0.0,0.62091625,5.0
78,P7,0.0,1.2905021,7.3106
78,P8,0.0,-0.07365249,8.808
78,P9,0.0,0.5147112,9.5257
78,P10,0.0,1.3047987,9.8201
79,P1,0.0,0.43608683,0.0669
79,P2,0.0,-0.6043689,0.1799
79,P3,0.0,0.7421515,0.4743
79,P4,0.0,-0.16733474,1.192
79,P5,0.0,-0.17561667,2.6894
79,P6,0.0,0.14211215,5.0
79,P7,0.0,-0.47706723,7.3106
79,P8,0.0,-0.013913813,8.808
79,P9,9.430103,10.4227295,9.5257
79,P10,0.0,-0.30011484,9.8201
80,P1,0.0,-0.66071844,0.0669
80,P2,0.0,0.659344,0.1799
80,P3,0.17772,1.2190052,0.4743
80,P4,0.46040002,1.7135019,1.192
80,P5,0.0,1.2564145,2.6894
80,P6,0.0,0.9139161,5.0
80,P7,7.2329273,5.7223167,7.3106
80,P8,0.0,-1.5386069,8.808
80,P9,0.0,0.24196279,9.5257
80,P10,0.0,-0.5443608,9.8201
81,P1,0.0,-0.9585672,0.0669
81,P2,0.102336004,-1.0908355,0.1799
81,P3,0.0,1.667442,0.4743
81,P4,0.46040002,0.5381726,1.192
81,P5,0.0,-1.1750098,2.6894
81,P6,0.0,0.9889989,5.0
81,P7,0.0,-0.44200674,7.3106
81,P8,0.0,0.37150595,8.808
81,P9,9.429039,9.3248415,9.5257
81,P10,0.0,-0.038206924,9.8201
82,P1,0.0,-0.335116,0.0669
82,P2,0.0,1.3349694,0.1799
82,P3,0.0,-0.22324876,0.4743
82,P4,0.0,-1.5800128,1.192
82,P5,0.0,0.49912795,2.6894
82,P6,0.0,0.48602048,5.0
82,P7,0.0,-0.02266582,7.3106
82,P8,8.722538,9.218647,8.808
82,P9,0.0,-0.05265663,9.5257
82,P10,0.0,0.010727198,9.8201
83,P1,0.0,0.24249554,0.0669
83,P2,0.0,-0.891601,0.1799
83,P3,0.0,0.48947,0.4743
83,P4,0.0,1.3403957,1.192
83,P5,2.2964635,1.334455,2.6894
83,P6,0.0,0.9174444,5.0
83,P7,7.2365575,8.42382,7.3106
83,P8,0.0,0.2893728,8.808
83,P9,0.0,-1.8823142,9.5257
83,P10,0.0,-0.108353436,9.8201
84,P1,0.0,-0.1772445,0.0669
84,P2,0.0,-0.054127213,0.1799
84,P3,0.0,-2.003944,0.4743
84,P4,0.0,-1.1913358,1.192
84,P5,0.0,1.0547918,2.6894
84,P6,0.0,-0.5748328,5.0
84,P7,0.0,0.49051985,7.3106
84,P8,0.0,-0.6956118,8.808
84,P9,0.0,0.87551785,9.5257
84,P10,9.712359,10.949978,9.8201
85,P1,0.0,-0.4633649,0.0669
85,P2,0.0,0.42886302,0.1799
85,P3,0.0,-0.3056466,0.4743
85,P4,0.0,-0.04771225,1.192
85,P5,0.0,-0.050474443,2.6894
85,P6,0.0,0.73036563,5.0
85,P7,0.0,0.03801784,7.3106
85,P8,0.0,-0.80291134,8.808
85,P9,9.424309,10.646698,9.5257
85,P10,0.0,-0.8794494,9.8201
86,P1,0.022760002,0.3047002,0.0669
86,P2,0.0,-0.3725291,0.1799
86,P3,0.0,2.1318629,0.4743
86,P4,0.0,1.7468945,1.192
86,P5,0.0,-0.79176116,2.6894
86,P6,0.0,0.9548248,5.0
86,P7,0.0,-0.8825548,7.3106
86,P8,0.0,1.320335,8.808
86,P9,0.0,0.5604491,9.5257
86,P10,9.712359,9.712085,9.8201
87,P1,0.0,-0.5713607,0.0669
87,P2,0.0,-0.36728182,0.1799
87,P3,0.0,0.73825616,0.4743
87,P4,0.0,0.8808528,1.192
87,P5,0.0,0.013562435,2.6894
87,P6,0.0,0.07475759,5.0
87,P7,0.0,-1.1090637,7.3106
87,P8,8.722538,7.6878014,8.808
87,P9,0.0,-1.1159029,9.5257
87,P10,0.0,0.012379033,9.8201
88,P1,0.0,-0.9354069,0.0669
88,P2,0.0,0.4123137,0.1799
88,P3,0.0,0.61767244,0.4743
88,P4,0.0,-0.871535,1.192
88,P5,0.0,-0.12615983,2.6894
88,P6,0.0,-0.6138278,5.0
88,P7,0.0,-0.14202434,7.3106
88,P8,0.0,0.9074426,8.808
88,P9,9.431126,9.631051,9.5257
88,P10,0.0,-0.46012655,9.8201
89,P1,0.0,1.590621,0.0669
89,P2,0.0,0.8094588,0.1799
89,P3,0.0,1.545693,0.4743
89,P4,0.0,-0.5794033,1.192
89,P5,0.0,0.7541017,2.6894
89,P6,0.0,-0.22415452,5.0
89,P7,0.0,0.78683,7.3106
89,P8,0.0,0.28337842,8.808
89,P9,0.0,0.032659564,9.5257
89,P10,9.702412,10.165338,9.8201
90,P1,0.0,1.2398288,0.0669
90,P2,0.06396001,-0.5353217,0.1799
90,P3,0.0,-0.45318446,0.4743
90,P4,0.0,0.289192,1.192
90,P5,0.0,0.5894098,2.6894
90,P6,0.0,-2.1686528,5.0
90,P7,0.0,0.9302431,7.3106
90,P8,0.0,-1.9243356,8.808
90,P9,0.0,-0.14767556,9.5257
90,P10,9.693953,8.875587,9.8201
91,P1,0.0,0.60085374,0.0669
91,P2,0.0,0.98372126,0.1799
91,P3,0.0,0.1824879,0.4743
91,P4,0.46040002,0.3710917,1.192
91,P5,0.0,-0.671473,2.6894
91,P6,0.0,0.49193484,5.0
91,P7,0.0,-0.39809796,7.3106
91,P8,0.0,1.0578938,8.808
91,P9,0.0,1.5413569,9.5257
91,P10,9.712359,9.993867,9.8201
92,P1,0.022760002,0.46171534,0.0669
92,P2,0.102336004,1.0309012,0.1799
92,P3,0.17772,-0.15991326,0.4743
92,P4,0.0,1.2426938,1.192
92,P5,0.0,-0.4459332,2.6894
92,P6,0.0,0.4341842,5.0
92,P7,0.0,0.49766272,7.3106
92,P8,8.718163,8.184068,8.808
92,P9,0.0,-0.3937344,9.5257
92,P10,0.0,0.46990734,9.8201
93,P1,0.0,1.3499674,0.0669
93,P2,0.06396001,0.32767934,0.1799
93,P3,0.0,0.38557282,0.4743
93,P4,0.0,-0.14155816,1.192
93,P5,0.0,1.5333287,2.6894
93,P6,0.0,0.17590709,5.0
93,P7,0.0,0.0523567,7.3106
93,P8,8.723522,10.11903,8.808
93,P9,0.0,-0.11868158,9.5257
93,P10,0.0,1.3252699,9.8201
94,P1,0.0,-1.576355,0.0669
94,P2,0.0,-0.79779327,0.1799
94,P3,0.0,0.2332823,0.4743
94,P4,0.0,-0.95293844,1.192
94,P5,0.0,-0.678668,2.6894
94,P6,0.0,-0.53181785,5.0
94,P7,0.0,0.7350409,7.3106
94,P8,0.0,-0.59418046,8.808
94,P9,0.0,0.04084236,9.5257
94,P10,9.714114,9.866161,9.8201
95,P1,0.022760002,0.4153803,0.0669
95,P2,0.0,-0.48043373,0.1799
95,P3,0.17772,2.8627765,0.4743
95,P4,0.0,0.38051727,1.192
95,P5,0.0,-0.24591683,2.6894
95,P6,0.0,0.5576159,5.0
95,P7,0.0,-0.013504954,7.3106
95,P8,0.0,0.53212386,8.808
95,P9,0.0,-0.22408359,9.5257
95,P10,9.712359,8.023317,9.8201
96,P1,0.0,1.3360316,0.0669
96,P2,0.0,1.1727929,0.1799
96,P3,0.17772,-0.40612394,0.4743
96,P4,0.0,1.0269204,1.192
96,P5,0.0,-1.1115164,2.6894
96,P6,0.0,-0.15391222,5.0
96,P7,7.2373743,7.3138576,7.3106
96,P8,0.0,-1.0689502,8.808
96,P9,0.0,-1.3948166,9.5257
96,P10,0.0,1.9901229,9.8201
97,P1,0.0,-0.07859854,0.0669
97,P2,0.0,-0.4784082,0.1799
97,P3,0.0,-0.31550565,0.4743
97,P4,0.0,0.47564363,1.192
97,P5,0.0,0.20305717,2.6894
97,P6,0.0,0.43801263,5.0
97,P7,0.0,-0.84100527,7.3106
97,P8,8.724809,8.845851,8.808
97,P9,0.0,0.5371501,9.5257
97,P10,0.0,-1.2039145,9.8201
98,P1,0.0,-0.8217794,0.0669
98,P2,0.0,0.22559245,0.1799
98,P3,0.0,1.5588001,0.4743
98,P4,0.0,0.26115438,1.192
98,P5,0.0,0.4552175,2.6894
98,P6,0.0,0.7041799,5.0
98,P7,0.0,-0.628076,7.3106
98,P8,0.0,1.8314978,8.808
98,P9,0.0,-3.364251,9.5257
98,P10,9.7147455,9.654151,9.8201
99,P1,0.0,0.93844575,0.0669
99,P2,0.0,0.70196414,0.1799
99,P3,0.0,-0.12145537,0.4743
99,P4,0.0,0.7330163,1.192
99,P5,0.0,-0.7749053,2.6894
99,P6,0.0,2.634632,5.0
99,P7,0.0,-0.9050218,7.3106
99,P8,8.720898,9.617697,8.808
99,P9,0.0,1.0244589,9.5257
99,P10,0.0,1.7417548,9.8201
100,P1,0.0,-0.07922253,0.0669
100,P2,0.0,-0.5890503,0.1799
100,P3,0.0,1.0124722,0.4743
100,P4,0.0,1.1888921,1.192
100,P5,0.0,0.30192888,2.6894
100,P6,0.0,-0.73439467,5.0
100,P7,0.0,-0.97347903,7.3106
100,P8,8.724468,6.9545836,8.808
100,P9,0.0,1.1431328,9.5257
100,P10,0.0,0.12600984,9.8201
101,P1,0.0,0.20604894,0.0669
101,P2,0.0,-0.99602824,0.1799
101,P3,0.0,-1.6566304,0.4743
101,P4,0.0,0.7447393,1.192
101,P5,0.0,0.13451707,2.6894
101,P6,0.0,0.13196297,5.0
101,P7,7.2365575,7.2524605,7.3106
101,P8,0.0,0.033366002,8.808
101,P9,0.0,1.6663163,9.5257
101,P10,0.0,-0.2958376,9.8201
102,P1,0.0,-0.64715046,0.0669
102,P2,0.0,-0.9671723,0.1799
102,P3,0.0,-0.14906517,0.4743
102,P4,0.0,-0.5839734,1.192
102,P5,0.0,0.07378754,2.6894
102,P6,0.0,-1.4896754,5.0
102,P7,7.238335,8.353376,7.3106
102,P8,0.0,-1.5647726,8.808
102,P9,0.0,-1.6220367,9.5257
102,P10,0.0,0.33720416,9.8201
103,P1,0.0,-0.5878159,0.0669
103,P2,0.0,-0.64223105,0.1799
103,P3,0.0,0.3984412,0.4743
103,P4,0.46040002,-0.7188523,1.192
103,P5,0.0,2.511727,2.6894
103,P6,1.9752,0.85874534,5.0
103,P7,7.2365575,7.5044103,7.3106
103,P8,0.0,-1.0855321,8.808
103,P9,0.0,-0.13678527,9.5257
103,P10,0.0,0.7416644,9.8201
104,P1,0.0,0.7292365,0.0669
104,P2,0.0,-0.4881626,0.1799
104,P3,0.0,-0.53074014,0.4743
104,P4,0.0,-0.97613734,1.192
104,P5,0.0,-1.0469884,2.6894
104,P6,0.0,1.2590226,5.0
104,P7,0.0,-0.48979387,7.3106
104,P8,0.0,-0.15100832,8.808
104,P9,9.430103,9.84901,9.5257
104,P10,0.0,-1.847116,9.8201
105,P1,0.0,-0.16653,0.0669
105,P2,0.0,0.43278193,0.1799
105,P3,0.0,-0.77267045,0.4743
105,P4,0.0,0.11757587,1.192
105,P5,0.0,0.37841913,2.6894
105,P6,0.0,0.8567902,5.0
105,P7,0.0,2.236462,7.3106
105,P8,0.0,-1.0501429,8.808
105,P9,0.0,0.6330035,9.5257
105,P10,9.714114,10.742388,9.8201
106,P1,0.0,-0.7928119,0.0669
106,P2,0.0,0.45530614,0.1799
106,P3,0.0,-0.09357164,0.4743
106,P4,0.0,-0.9057237,1.192
106,P5,0.0,0.6890808,2.6894
106,P6,0.0,-1.0688064,5.0
106,P7,0.0,0.509847,7.3106
106,P8,8.724113,7.2287273,8.808
106,P9,0.0,0.6914502,9.5257
106,P10,0.0,-0.40154672,9.8201
107,P1,0.022760002,-0.45816746,0.0669
107,P2,0.0,-0.55855685,0.1799
107,P3,0.0,0.7566549,0.4743
107,P4,0.73664004,-0.039077163,1.192
107,P5,0.0,-0.9938436,2.6894
107,P6,0.0,-0.059187885,5.0
107,P7,0.0,-0.2862339,7.3106
107,P8,0.0,0.6645039,8.808
107,P9,0.0,0.043040138,9.5257
107,P10,9.702412,9.625566,9.8201
108,P1,0.0,0.047974046,0.0669
108,P2,0.0,-0.15694149,0.1799
108,P3,0.0,0.51806396,0.4743
108,P4,0.0,-0.046148855,1.192
108,P5,0.0,0.6565813,2.6894
108,P6,0.0,-0.07558703,5.0
108,P7,0.0,0.19470766,7.3106
108,P8,8.720898,7.857826,8.808
108,P9,0.0,-0.760138,9.5257
108,P10,0.0,-0.59944355,9.8201
109,P1,0.0,2.1138005,0.0669
109,P2,0.0,0.7515,0.1799
109,P3,0.17772,1.3566997,0.4743
109,P4,0.0,-0.59864414,1.192
109,P5,0.0,0.34451136,2.6894
109,P6,0.0,-0.7521353,5.0
109,P7,0.0,1.5313182,7.3106
109,P8,8.720898,9.039312,8.808
109,P9,0.0,1.5507311,9.5257
109,P10,0.0,0.22887738,9.8201
110,P1,0.0,0.6910172,0.0669
110,P2,0.0,0.022733647,0.1799
110,P3,0.0,0.04605378,0.4743
110,P4,0.0,-0.41594312,1.192
110,P5,0.0,0.06230596,2.6894
110,P6,0.0,-1.1575146,5.0
110,P7,0.0,0.6804948,7.3106
110,P8,0.0,2.1905684,8.808
110,P9,9.430103,10.444191,9.5257
110,P10,0.0,1.6999688,9.8201
111,P1,0.0,0.8029313,0.0669
111,P2,0.0,-0.23687515,0.1799
111,P3,0.0,0.54750866,0.4743
111,P4,0.0,1.3203628,1.192
111,P5,0.0,2.3345504,2.6894
111,P6,0.0,-0.54901433,5.0
111,P7,0.0,-0.10341879,7.3106
111,P8,0.0,-0.45689735,8.808
111,P9,0.0,-0.49035698,9.5257
111,P10,9.713456,9.6973,9.8201
112,P1,0.0,-0.5521963,0.0669
112,P2,0.06396001,-0.39539924,0.1799
112,P3,0.0,0.7147199,0.4743
112,P4,0.46040002,-1.9184779,1.192
112,P5,0.0,-0.7178356,2.6894
112,P6,0.0,-0.4921831,5.0
112,P7,7.235196,7.459562,7.3106
112,P8,0.0,0.7293314,8.808
112,P9,0.0,-0.35768646,9.5257
112,P10,0.0,0.66225845,9.8201
113,P1,0.0,-0.88768655,0.0669
113,P2,0.0,0.5747347,0.1799
113,P3,0.0,-0.08384472,0.4743
113,P4,0.0,-0.6979415,1.192
113,P5,0.0,0.7226033,2.6894
113,P6,0.0,0.7395944,5.0
113,P7,0.0,-0.5041505,7.3106
113,P8,8.724681,9.643939,8.808
113,P9,0.0,0.00045618459,9.5257
113,P10,0.0,-0.55520296,9.8201
114,P1,0.0,0.5971429,0.0669
114,P2,0.0,0.29710594,0.1799
114,P3,0.0,0.51779974,0.4743
114,P4,0.46040002,1.1267679,1.192
114,P5,2.0685058,3.0614665,2.6894
114,P6,0.0,-0.7389671,5.0
114,P7,7.2365575,6.7868156,7.3106
114,P8,0.0,-0.50358313,8.808
114,P9,0.0,1.4979991,9.5257
114,P10,0.0,0.82747173,9.8201
115,P1,0.022760002,0.617011,0.0669
115,P2,0.06396001,0.5940479,0.1799
115,P3,0.0,-0.99752164,0.4743
115,P4,0.46040002,-0.72214234,1.192
115,P5,0.0,-0.45055696,2.6894
115,P6,0.0,0.39119777,5.0
115,P7,0.0,0.31907606,7.3106
115,P8,8.720898,9.011081,8.808
115,P9,0.0,0.044243693,9.5257
115,P10,0.0,-0.42550525,9.8201
116,P1,0.0,-0.76680183,0.0669
116,P2,0.0,-0.74766725,0.1799
116,P3,0.0,0.52392924,0.4743
116,P4,0.0,0.7399094,1.192
116,P5,0.0,-0.6071789,2.6894
116,P6,4.908142,5.148696,5.0
116,P7,0.0,0.73112535,7.3106
116,P8,8.317925,9.096883,8.808
116,P9,0.0,0.012847362,9.5257
116,P10,0.0,-0.70677125,9.8201
117,P1,0.0,0.024094447,0.0669
117,P2,0.0,-0.20017788,0.1799
117,P3,0.0,-1.657686,0.4743
117,P4,0.0,-0.8081025,1.192
117,P5,0.0,1.760149,2.6894
117,P6,0.0,-1.348193,5.0
117,P7,0.0,-0.04320292,7.3106
117,P8,0.0,0.7051844,8.808
117,P9,0.0,-0.37024075,9.5257
117,P10,9.710532,8.052684,9.8201
118,P1,0.036416,-0.08427607,0.0669
118,P2,0.0,-0.4002801,0.1799
118,P3,0.0,-0.66738045,0.4743
118,P4,0.0,1.2908268,1.192
118,P5,1.0553601,2.8915617,2.6894
118,P6,3.16032,4.049164,5.0
118,P7,0.0,0.42160374,7.3106
118,P8,0.0,-0.4390056,8.808
118,P9,9.37467,7.727062,9.5257
118,P10,0.0,0.7191061,9.8201
119,P1,0.0,0.5024301,0.0669
119,P2,0.0,0.31123,0.1799
119,P3,0.0,0.20044447,0.4743
119,P4,0.0,-0.26153043,1.192
119,P5,0.0,-1.4131223,2.6894
119,P6,0.0,0.99956745,5.0
119,P7,0.0,-0.53818417,7.3106
119,P8,8.723522,8.747471,8.808
119,P9,0.0,0.61830467,9.5257
119,P10,0.0,1.8628964,9.8201
120,P1,0.022760002,0.087952994,0.0669
120,P2,0.0,-0.038949866,0.1799
120,P3,0.0,-1.1884385,0.4743
120,P4,0.0,1.0718433,1.192
120,P5,0.0,0.6006586,2.6894
120,P6,4.9371643,4.15825,5.0
120,P7,0.0,1.2326326,7.3106
120,P8,0.0,0.34916598,8.808
120,P9,0.0,-0.67583895,9.5257
120,P10,0.0,-1.469035,9.8201
121,P1,0.0,0.70095325,0.0669
121,P2,0.0,-0.53451174,0.1799
121,P3,0.0,1.0199172,0.4743
121,P4,0.0,-0.16133602,1.192
121,P5,0.0,1.9815705,2.6894
121,P6,0.0,-1.67101,5.0
121,P7,7.235196,7.521192,7.3106
121,P8,0.0,2.3819377,8.808
121,P9,0.0,0.6218693,9.5257
121,P10,0.0,1.3917842,9.8201
122,P1,0.0,2.2564392,0.0669
122,P2,0.0,0.27461544,0.1799
122,P3,0.17772,-0.4391716,0.4743
122,P4,0.0,-0.2178906,1.192
122,P5,0.0,1.152198,2.6894
122,P6,0.0,-0.50005007,5.0
122,P7,0.0,0.402937,7.3106
122,P8,8.720898,7.223709,8.808
122,P9,0.0,-0.5590234,9.5257
122,P10,0.0,-1.0073023,9.8201
123,P1,0.0,0.65831214,0.0669
123,P2,0.0,-1.2807696,0.1799
123,P3,0.17772,0.0058745146,0.4743
123,P4,0.0,1.218243,1.192
123,P5,0.0,0.7789474,2.6894
123,P6,0.0,-0.39970902,5.0
123,P7,0.0,0.32046363,7.3106
123,P8,0.0,-0.9839342,8.808
123,P9,9.429039,9.649649,9.5257
123,P10,0.0,1.2091777,9.8201
124,P1,0.0,0.5750392,0.0669
124,P2,0.0,1.4576352,0.1799
124,P3,0.0,0.2697611,0.4743
124,P4,0.46040002,0.9878588,1.192
124,P5,0.0,-0.06041357,2.6894
124,P6,0.0,-1.6309488,5.0
124,P7,0.0,0.5686313,7.3106
124,P8,0.0,0.06984913,8.808
124,P9,0.0,-0.6669269,9.5257
124,P10,9.714114,10.295684,9.8201
125,P1,0.0,-0.18148175,0.0669
125,P2,0.0,0.4484056,0.1799
125,P3,0.0,0.63645077,0.4743
125,P4,0.0,0.02651713,1.192
125,P5,0.0,-0.023328615,2.6894
125,P6,0.0,-0.8839978,5.0
125,P7,0.0,-1.4859649,7.3106
125,P8,0.0,-0.42417753,8.808
125,P9,0.0,0.41919258,9.5257
125,P10,9.712359,9.10963,9.8201
126,P1,0.0,-0.67477393,0.0669
126,P2,0.0,0.26671335,0.1799
126,P3,0.17772,-0.28897232,0.4743
126,P4,0.0,0.51786095,1.192
126,P5,2.433238,3.050858,2.6894
126,P6,4.9272513,5.632223,5.0
126,P7,0.0,-0.35635933,7.3106
126,P8,0.0,-0.37465638,8.808
126,P9,0.0,-0.13219449,9.5257
126,P10,0.0,0.8788252,9.8201
127,P1,0.022760002,0.3539634,0.0669
127,P2,0.0,-0.34375167,0.1799
127,P3,0.17772,0.10442192,0.4743
127,P4,0.0,0.12375295,1.192
127,P5,1.0553601,1.4921055,2.6894
127,P6,0.0,-0.4003754,5.0
127,P7,0.0,0.44473857,7.3106
127,P8,0.0,0.67103875,8.808
127,P9,9.424309,7.2852774,9.5257
127,P10,0.0,-0.58262813,9.8201
128,P1,0.0,1.5972066,0.0669
128,P2,0.0,-0.35065374,0.1799
128,P3,0.0,-0.09802432,0.4743
128,P4,0.0,-0.32051685,1.192
128,P5,0.0,-1.1065702,2.6894
128,P6,4.9376993,5.2902985,5.0
128,P7,0.0,-1.8497472,7.3106
128,P8,0.0,-0.008605106,8.808
128,P9,0.0,1.494623,9.5257
128,P10,0.0,-1.2524022,9.8201
129,P1,0.0,0.049170066,0.0669
129,P2,0.0,1.9255785,0.1799
129,P3,0.0,-0.065578625,0.4743
129,P4,0.0,0.30419856,1.192
129,P5,0.0,0.73301166,2.6894
129,P6,0.0,-0.92577994,5.0
129,P7,0.0,0.136348,7.3106
129,P8,8.724468,8.824816,8.808
129,P9,0.0,-0.45246574,9.5257
129,P10,0.0,0.9956297,9.8201
130,P1,0.0,-1.2521265,0.0669
130,P2,0.0,1.570041,0.1799
130,P3,0.0,-0.35085222,0.4743
130,P4,0.0,-0.728049,1.192
130,P5,0.0,-0.27670744,2.6894
130,P6,0.0,-1.0195034,5.0
130,P7,0.0,0.22138195,7.3106
130,P8,0.0,0.8872705,8.808
130,P9,9.431126,10.21937,9.5257
130,P10,0.0,0.7316537,9.8201
131,P1,0.0,0.6393213,0.0669
131,P2,0.0,-1.7341042,0.1799
131,P3,0.0,1.186557,0.4743
131,P4,0.0,1.4684762,1.192
131,P5,0.0,0.18503417,2.6894
131,P6,4.9371643,3.9910932,5.0
131,P7,0.0,0.15843791,7.3106
131,P8,0.0,-0.22538118,8.808
131,P9,0.0,0.3293705,9.5257
131,P10,0.0,1.0488224,9.8201
132,P1,0.0,0.16807936,0.0669
132,P2,0.0,0.37566027,0.1799
132,P3,0.17772,-0.33449882,0.4743
132,P4,0.0,0.252202,1.192
132,P5,0.0,0.32343686,2.6894
132,P6,0.0,0.069985956,5.0
132,P7,0.0,-0.14353503,7.3106
132,P8,0.0,-0.91420704,8.808
132,P9,9.429039,9.033245,9.5257
132,P10,0.0,-1.4164236,9.8201
133,P1,0.0,0.39451763,0.0669
133,P2,0.0,-0.55433637,0.1799
133,P3,0.0,-0.15415989,0.4743
133,P4,0.0,-1.623775,1.192
133,P5,0.0,-0.8139281,2.6894
133,P6,0.0,0.7635167,5.0
133,P7,0.0,1.0755486,7.3106
133,P8,8.720898,7.9739914,8.808
133,P9,0.0,-1.3759806,9.5257
133,P10,0.0,0.32733193,9.8201
134,P1,0.036416,-0.57771015,0.0669
134,P2,0.0,1.2243747,0.1799
134,P3,0.3483312,0.46653053,0.4743
134,P4,0.0,0.77260065,1.192
134,P5,2.0685058,5.1139264,2.6894
134,P6,4.908142,5.919277,5.0
134,P7,0.0,-0.0960032,7.3106
134,P8,0.0,0.8679468,8.808
134,P9,0.0,1.152186,9.5257
134,P10,0.0,-1.2055827,9.8201
135,P1,0.0,-0.4641432,0.0669
135,P2,0.0,1.6630123,0.1799
135,P3,0.0,-0.009060048,0.4743
135,P4,0.0,-0.08830842,1.192
135,P5,0.0,0.33571476,2.6894
135,P6,0.0,-0.88676316,5.0
135,P7,0.0,-0.8995235,7.3106
135,P8,8.720898,9.33992,8.808
135,P9,0.0,0.374554,9.5257
135,P10,0.0,0.44726536,9.8201
136,P1,0.0,-0.13552845,0.0669
136,P2,0.0,-0.07854901,0.1799
136,P3,0.0,0.41467303,0.4743
136,P4,0.0,1.2090553,1.192
136,P5,0.0,0.87300557,2.6894
136,P6,0.0,-0.34126657,5.0
136,P7,0.0,-1.986034,7.3106
136,P8,0.0,-0.8638693,8.808
136,P9,0.0,-1.2249163,9.5257
136,P10,9.710532,9.489399,9.8201
137,P1,0.0,0.19611174,0.0669
137,P2,0.0,1.0512378,0.1799
137,P3,0.0,1.3845681,0.4743
137,P4,0.0,0.61172354,1.192
137,P5,0.0,1.0892768,2.6894
137,P6,0.0,-1.8604655,5.0
