trial,production,firing_time
14,P6,7.728
15,P6,8.197
16,P6,8.96
17,P6,9.351
18,P6,9.95
1,P1,0.06
2,P6,0.455
3,P6,1.131
4,P6,1.899
5,P6,2.589
6,P6,3.195
7,P6,3.605
8,P6,4.218
9,P6,4.746
10,P6,5.387
11,P6,5.777
12,P6,6.223
13,P6,6.729
14,P6,7.106
15,P6,7.454
16,P6,8.327
17,P6,8.666
18,P6,9.171
19,P6,9.663
1,P5,0.101
2,P6,0.619
3,P5,1.329
4,P5,1.783
5,P6,2.421
6,P10,3.369
7,P10,3.754
8,P10,4.202
9,P10,4.59
10,P10,5.003
11,P10,5.48
12,P10,5.975
13,P10,6.44
14,P10,6.917
15,P10,7.4
16,P10,7.845
17,P10,8.382
18,P10,8.988
19,P10,9.841
1,P4,0.091
2,P1,0.771
3,P9,1.22
4,P9,1.681
5,P9,2.178
6,P9,3.472
7,P9,4.185
8,P9,4.628
9,P9,5.371
10,P9,5.996
11,P9,6.576
12,P9,7.193
13,P9,7.749
14,P9,8.169
15,P9,8.629
16,P9,9.075
1,P8,0.133
2,P8,0.844
3,P8,1.335
4,P8,2.071
5,P8,2.614
6,P8,3.246
7,P8,3.768
8,P8,4.329
9,P8,4.926
10,P8,5.344
11,P8,5.939
12,P8,6.675
13,P8,7.203
14,P8,8.292
15,P8,8.842
16,P8,9.522
1,P10,0.155
2,P10,0.653
3,P10,1.281
4,P10,1.951
5,P10,2.639
6,P10,3.278
7,P10,3.945
8,P10,4.538
9,P10,5.144
10,P10,5.779
11,P10,6.383
12,P10,6.886
13,P10,7.35
14,P10,8.003
15,P10,8.453
16,P10,9.027
17,P10,9.67
1,P6,0.112
2,P6,0.54
3,P6,1.162
4,P6,1.736
5,P6,2.998
6,P6,3.719
7,P6,4.242
8,P6,4.715
9,P6,5.299
10,P6,6.185
11,P6,6.79
12,P6,7.551
13,P6,8.239
14,P6,9.103
15,P6,9.569
1,P5,0.101
2,P5,0.743
3,P9,1.406
4,P9,2.011
5,P9,2.419
6,P9,3.067
7,P9,3.476
8,P9,3.997
9,P9,4.526
10,P9,5.199
11,P9,5.686
12,P9,6.134
13,P9,6.859
14,P9,7.726
15,P9,8.546
16,P9,9.064
17,P9,9.483
1,P3,0.08
2,P10,0.709
3,P10,1.737
4,P10,2.441
5,P10,3.746
6,P10,4.48
7,P10,5.171
8,P10,5.832
9,P10,7.137
10,P10,7.919
11,P10,8.654
12,P10,9.396
13,P10,9.975
1,P5,0.101
2,P6,0.6
3,P6,1.094
4,P6,1.822
5,P6,2.493
6,P3,2.784
7,P6,3.318
8,P6,3.833
9,P6,4.274
10,P6,4.835
11,P6,5.191
12,P6,5.85
13,P6,6.426
14,P6,7.048
15,P6,7.487
16,P6,7.968
17,P6,8.604
18,P6,9.053
19,P6,9.469
20,P6,9.923
1,P3,0.08
2,P2,0.787
3,P6,1.718
4,P8,2.45
5,P8,3.129
6,P8,3.692
7,P8,4.122
8,P8,4.876
9,P8,5.661
10,P8,6.327
11,P8,6.686
12,P8,7.351
13,P8,8.01
14,P8,8.536
15,P8,9.033
16,P8,9.772
1,P3,0.08
2,P1,0.484
3,P4,1.124
4,P4,1.706
5,P9,2.424
6,P9,2.837
7,P9,3.33
8,P9,3.737
9,P9,4.317
10,P9,4.92
11,P9,5.473
12,P9,5.995
13,P9,6.828
14,P9,7.403
15,P9,7.901
16,P9,8.366
17,P9,8.818
18,P9,9.354
19,P9,9.857
1,P8,0.133
2,P8,0.726
3,P8,1.309
4,P8,2.011
5,P8,2.639
6,P8,3.246
7,P8,3.88
8,P8,4.388
9,P8,4.83
10,P8,5.403
11,P8,6.031
12,P8,6.506
13,P8,6.956
14,P8,7.669
15,P8,8.758
16,P8,9.383
1,P2,0.07
2,P4,0.503
3,P4,1.369
4,P4,1.761
5,P9,2.672
6,P9,3.485
7,P9,4.439
8,P9,5.504
9,P9,6.269
10,P9,6.983
11,P9,7.454
12,P9,8.161
13,P9,8.826
14,P9,9.401
15,P9,9.97
1,P5,0.101
2,P5,0.638
3,P5,1.115
4,P5,1.542
5,P5,2.025
6,P3,2.355
7,P5,2.787
8,P5,3.17
9,P5,3.685
10,P5,4.272
11,P5,4.702
12,P5,5.077
13,P8,5.608
14,P5,6.052
15,P8,6.467
16,P8,7.095
17,P8,7.451
18,P8,7.943
19,P8,8.598
20,P8,9.185
21,P8,9.502
1,P2,0.07
2,P3,0.436
3,P7,1.166
4,P7,1.848
5,P7,2.391
6,P7,3.199
7,P7,3.884
8,P7,4.401
9,P7,4.798
10,P7,5.414
11,P7,6.015
12,P7,6.537
13,P7,7.108
14,P7,7.714
15,P7,8.193
16,P7,8.802
17,P7,9.443
1,P10,0.155
2,P10,0.839
3,P10,1.354
4,P10,2.057
5,P10,2.528
6,P10,3.02
7,P10,3.595
8,P10,4.205
9,P10,4.581
10,P10,5.244
11,P10,6.09
12,P10,6.578
13,P10,7.259
14,P10,7.779
15,P10,8.337
16,P10,8.831
17,P10,9.33
1,P9,0.144
2,P9,0.847
3,P9,1.373
4,P9,2.107
5,P9,2.6
6,P9,3.247
7,P9,3.773
8,P9,4.249
9,P9,5.133
10,P9,5.894
11,P9,6.831
12,P9,7.425
13,P9,7.998
14,P9,8.568
15,P9,9.022
16,P9,9.725
1,P8,0.133
2,P8,0.658
3,P8,1.354
4,P8,1.891
5,P8,2.427
6,P8,3.034
7,P8,3.53
8,P8,4.225
9,P8,4.67
10,P8,5.264
11,P8,5.814
12,P8,6.535
13,P8,7.091
14,P8,7.603
15,P8,8.003
16,P8,8.438
17,P8,9.301
18,P8,9.835
1,P9,0.144
2,P9,0.945
3,P9,1.54
4,P9,2.146
5,P9,2.899
6,P9,3.599
7,P9,4.294
8,P9,5.037
9,P9,5.737
10,P9,6.428
11,P9,7.0
12,P9,7.85
13,P9,8.598
14,P9,9.091
15,P9,9.732
1,P3,0.08
2,P2,0.896
3,P7,1.747
4,P5,2.298
5,P7,2.681
6,P7,3.469
7,P7,3.992
8,P7,4.632
9,P7,5.318
10,P7,5.69
11,P7,6.259
12,P7,6.937
13,P7,7.423
14,P7,7.981
15,P7,8.656
16,P7,9.204
17,P7,9.657
1,P10,0.155
2,P10,0.556
3,P10,1.098
4,P10,1.75
5,P10,2.25
6,P10,2.727
7,P10,3.279
8,P10,4.01
9,P10,4.528
10,P10,5.109
11,P10,5.631
12,P10,6.039
13,P10,6.481
14,P10,7.084
15,P10,7.628
16,P10,8.161
17,P10,8.633
18,P10,9.22
1,P9,0.144
2,P9,0.71
3,P9,1.251
4,P9,2.091
5,P9,2.482
6,P9,3.001
7,P9,3.71
8,P9,4.223
9,P9,4.798
10,P9,5.742
11,P9,6.256
12,P9,6.905
13,P9,8.015
14,P9,8.538
15,P9,9.832
1,P7,0.122
2,P7,0.723
3,P7,1.773
4,P7,2.664
5,P7,3.053
6,P7,3.459
7,P7,3.928
8,P7,4.666
9,P7,5.15
10,P7,5.528
11,P7,6.243
12,P7,6.597
13,P7,7.275
14,P7,7.954
15,P7,8.589
16,P7,9.434
17,P7,9.866
1,P4,0.091
2,P3,0.496
3,P4,0.974
4,P4,1.541
5,P4,2.474
6,P3,2.922
7,P4,3.563
8,P4,3.921
9,P1,4.638
10,P8,5.149
11,P8,5.703
12,P8,6.285
13,P8,6.783
14,P8,7.192
15,P8,7.632
16,P8,8.079
17,P8,8.546
18,P8,9.039
19,P8,9.852
1,P5,0.101
2,P6,0.68
3,P6,1.228
4,P6,2.107
5,P6,2.723
6,P6,3.598
7,P6,4.256
8,P6,4.832
9,P6,5.687
10,P6,6.09
11,P6,7.119
12,P6,7.473
13,P6,7.816
14,P6,8.564
15,P6,9.322
16,P6,9.761
1,P6,0.112
2,P6,0.835
3,P6,1.408
4,P6,1.888
5,P6,2.507
6,P6,3.108
7,P6,3.596
8,P6,4.018
9,P6,4.623
10,P6,5.155
11,P6,5.93
12,P6,6.366
13,P6,6.904
14,P6,7.363
15,P6,8.342
16,P6,8.758
17,P6,9.267
18,P6,9.805
1,P7,0.122
2,P7,0.592
3,P7,1.191
4,P7,1.826
5,P7,2.386
6,P7,2.994
7,P7,3.567
8,P7,4.143
9,P7,4.654
10,P7,5.112
11,P7,5.506
12,P7,5.884
13,P7,6.372
14,P7,6.931
15,P7,7.736
16,P7,8.588
17,P7,9.036
18,P7,9.461
19,P7,9.871
1,P3,0.08
2,P3,0.679
3,P3,1.194
4,P3,1.795
5,P7,2.565
6,P7,3.088
7,P7,3.732
8,P7,4.352
9,P7,4.929
10,P7,5.529
11,P7,6.212
12,P7,6.694
13,P7,7.207
14,P7,7.978
15,P7,8.6
16,P7,9.26
17,P7,9.917
1,P2,0.07
2,P3,0.604
3,P1,0.99
4,P4,1.567
5,P2,2.201
6,P4,2.774
7,P2,3.245
8,P6,3.922
9,P6,4.309
10,P6,4.871
11,P6,5.474
12,P6,6.263
13,P6,6.73
14,P6,7.209
15,P6,7.886
16,P6,8.354
17,P6,8.829
18,P6,9.294
19,P6,9.899
1,P9,0.144
2,P9,0.542
3,P9,1.093
4,P9,1.671
5,P9,2.223
6,P9,2.696
7,P9,3.598
8,P9,3.989
9,P9,4.679
10,P9,5.298
11,P9,5.778
12,P9,6.316
13,P9,7.067
14,P9,7.495
15,P9,8.287
16,P9,8.787
17,P9,9.263
18,P9,9.907
1,P5,0.101
2,P7,0.716
3,P9,1.192
4,P9,1.751
5,P9,2.311
6,P9,2.949
7,P9,3.567
8,P9,4.315
9,P9,4.957
10,P9,5.447
11,P9,5.91
12,P9,6.405
13,P9,6.907
14,P9,7.359
15,P9,7.827
16,P9,8.251
17,P9,8.986
18,P9,9.435
1,P6,0.112
2,P8,0.793
3,P8,1.331
4,P8,2.199
5,P8,2.809
6,P8,3.684
7,P8,4.266
8,P8,4.866
9,P8,5.381
10,P8,5.868
11,P8,6.452
12,P8,6.821
13,P8,7.374
14,P8,7.929
15,P8,8.264
16,P8,8.751
17,P8,9.365
18,P8,9.946
1,P10,0.155
2,P10,0.619
3,P10,1.541
4,P10,2.204
5,P10,3.202
6,P10,3.782
7,P10,4.617
8,P10,5.195
9,P10,5.802
10,P10,6.344
11,P10,7.028
12,P10,7.591
13,P10,8.034
14,P10,8.669
15,P10,9.055
16,P10,9.713
1,P3,0.08
2,P1,0.595
3,P8,1.366
4,P8,2.0
5,P8,2.867
6,P8,3.562
7,P8,3.921
8,P8,4.672
9,P8,5.264
10,P8,5.687
11,P8,6.082
12,P8,6.558
13,P8,7.281
14,P8,7.771
15,P8,8.482
16,P8,8.95
17,P8,9.777
1,P6,0.112
2,P6,0.718
3,P6,1.251
4,P6,1.808
5,P6,2.485
6,P6,3.58
7,P6,4.018
8,P6,4.553
9,P6,4.925
10,P6,5.327
11,P6,5.785
12,P6,6.348
13,P6,6.814
14,P6,7.376
15,P6,7.892
16,P6,8.516
17,P6,9.098
18,P6,9.478
19,P6,9.813
1,P2,0.07
2,P9,0.404
3,P9,0.958
4,P9,1.51
5,P9,2.132
6,P9,2.768
7,P9,3.327
8,P9,4.033
9,P9,4.473
10,P9,4.98
11,P9,5.58
12,P9,6.137
13,P9,6.567
14,P9,7.014
15,P9,7.51
16,P9,7.989
17,P9,8.546
18,P9,9.036
19,P9,9.549
20,P9,9.998
1,P4,0.091
2,P5,0.419
3,P9,1.054
4,P9,1.887
5,P9,2.412
6,P9,2.887
7,P9,3.348
8,P9,3.802
9,P9,4.387
10,P9,5.627
11,P9,6.16
12,P9,6.687
13,P9,7.092
14,P9,7.557
15,P9,7.984
16,P9,8.38
17,P9,8.807
18,P9,9.314
19,P9,9.748
1,P6,0.112
2,P7,0.582
3,P7,0.925
4,P7,1.339
5,P7,1.737
6,P7,2.451
7,P7,3.062
8,P7,3.721
9,P7,4.25
10,P7,5.105
11,P7,5.61
12,P7,6.177
13,P7,6.965
14,P7,7.488
15,P7,7.94
16,P7,8.382
17,P7,9.073
18,P7,9.578
1,P2,0.07
2,P10,0.479
3,P10,1.162
4,P10,1.877
5,P10,2.263
6,P10,3.2
7,P10,3.777
8,P10,4.446
9,P10,5.066
10,P10,5.594
11,P10,6.257
12,P10,6.705
13,P10,7.229
14,P10,7.715
15,P10,8.181
16,P10,8.761
17,P10,9.301
18,P10,9.948
1,P1,0.06
2,P5,1.05
3,P5,1.71
4,P5,2.477
5,P5,3.184
6,P5,3.946
7,P5,4.723
8,P10,5.405
9,P10,5.792
10,P10,6.495
11,P10,7.034
12,P10,7.804
13,P10,8.257
14,P10,9.08
15,P10,9.571
1,P6,0.112
2,P6,0.547
3,P6,1.338
4,P6,1.907
5,P6,2.909
6,P6,3.55
7,P6,4.164
8,P6,4.654
9,P6,5.398
10,P6,6.234
11,P6,6.807
12,P6,7.16
13,P6,7.524
14,P6,7.927
15,P4,8.358
16,P6,9.02
17,P6,9.523
18,P6,9.942
1,P5,0.101
2,P9,0.554
3,P9,1.214
4,P9,2.332
5,P9,3.008
6,P9,3.913
7,P9,4.578
8,P9,5.202
9,P9,6.053
10,P9,6.667
11,P9,7.862
12,P9,8.288
13,P9,8.8
14,P9,9.336
1,P9,0.144
2,P9,0.775
3,P9,1.291
4,P9,1.742
5,P9,2.201
6,P9,3.311
7,P9,4.019
8,P9,4.832
9,P9,5.476
10,P9,5.992
11,P9,6.447
12,P9,6.94
13,P9,7.461
14,P9,8.165
15,P9,8.693
16,P9,9.082
17,P9,9.598
1,P2,0.07
2,P4,0.55
3,P3,1.041
4,P4,1.691
5,P8,2.179
6,P8,2.969
7,P8,3.471
8,P8,4.063
9,P8,4.618
10,P8,5.352
11,P8,5.784
12,P8,6.467
13,P8,7.037
14,P8,7.539
15,P8,8.08
16,P8,8.542
17,P8,9.227
18,P8,9.841
1,P7,0.122
2,P7,0.796
3,P7,1.624
4,P7,2.176
5,P7,2.875
6,P7,3.501
7,P7,4.074
8,P7,4.529
9,P7,5.036
10,P7,5.581
11,P7,6.093
12,P7,6.609
13,P7,6.974
14,P7,7.749
15,P7,8.187
16,P7,8.672
17,P7,9.046
18,P7,9.616
1,P4,0.091
2,P6,0.697
3,P8,1.469
4,P8,2.118
5,P8,2.642
6,P8,3.495
7,P8,4.448
8,P8,4.962
9,P8,5.965
10,P8,6.625
11,P8,7.324
12,P8,7.648
13,P8,8.591
14,P8,9.274
1,P4,0.091
2,P10,0.563
3,P10,1.04
4,P10,1.593
5,P10,2.197
6,P10,2.769
7,P10,3.287
8,P10,4.07
9,P10,4.677
10,P10,5.279
11,P10,5.803
12,P10,6.309
13,P10,6.768
14,P10,7.251
15,P10,7.943
16,P10,8.373
17,P10,9.076
18,P10,9.519
19,P10,9.999
1,P1,0.06
2,P7,0.824
3,P7,1.723
4,P7,2.708
5,P7,3.412
6,P7,4.069
7,P7,4.642
8,P7,5.129
9,P7,5.603
10,P7,6.025
11,P7,6.684
12,P7,7.194
13,P7,8.15
14,P7,8.82
15,P7,9.255
16,P7,9.908
1,P5,0.101
2,P7,0.51
3,P7,1.108
4,P7,1.669
5,P7,2.585
6,P7,3.061
7,P7,3.635
8,P7,4.399
9,P7,4.964
10,P7,5.485
11,P7,6.757
12,P7,7.201
13,P7,7.834
14,P7,8.315
15,P7,8.722
16,P7,9.103
17,P7,9.669
1,P9,0.144
2,P9,0.735
3,P9,1.652
4,P9,2.287
5,P9,3.155
6,P9,3.616
7,P9,4.5
8,P9,4.846
9,P9,5.279
10,P9,5.911
11,P9,6.391
12,P9,7.026
13,P9,7.677
14,P9,8.127
15,P9,9.421
16,P9,10.0
1,P4,0.091
2,P8,0.716
3,P8,1.3
4,P8,2.1
5,P8,2.992
6,P8,3.748
7,P8,4.728
8,P8,5.167
9,P8,5.625
10,P8,6.39
11,P8,6.963
12,P8,7.364
13,P8,7.68
14,P8,8.547
15,P8,9.072
16,P8,9.654
1,P2,0.07
2,P3,0.616
3,P8,1.301
4,P8,1.844
5,P8,3.127
6,P8,3.846
7,P8,4.469
8,P8,5.279
9,P8,5.621
10,P8,6.05
11,P8,6.47
12,P8,6.832
13,P8,7.536
14,P8,8.202
15,P8,8.681
16,P8,9.145
17,P8,9.531
1,P4,0.091
2,P4,0.624
3,P10,1.334
4,P10,2.118
5,P10,2.716
6,P10,3.671
7,P10,4.765
8,P10,5.507
9,P10,6.057
10,P10,6.598
11,P10,7.062
12,P10,7.532
13,P10,8.065
14,P10,8.769
15,P10,9.259
16,P10,9.825
1,P7,0.122
2,P7,0.649
3,P7,1.263
4,P7,2.041
5,P7,2.554
6,P7,3.155
7,P7,3.712
8,P7,4.411
9,P7,5.459
10,P7,5.81
11,P7,6.351
12,P7,6.945
13,P7,7.674
14,P7,8.106
15,P7,8.589
16,P7,9.861
1,P9,0.144
2,P9,0.574
3,P9,1.523
4,P9,2.061
5,P9,3.028
6,P9,3.68
7,P9,4.55
8,P9,5.272
9,P9,5.859
10,P9,6.417
11,P9,6.882
12,P9,7.452
13,P9,7.948
14,P9,8.498
15,P9,9.144
1,P10,0.155
2,P10,0.601
3,P10,1.179
4,P10,2.009
5,P10,2.573
6,P10,3.156
7,P10,3.97
8,P10,4.467
9,P10,5.075
10,P10,6.041
11,P10,7.164
12,P10,7.632
13,P10,8.118
14,P10,8.818
15,P10,9.229
16,P10,9.752
1,P8,0.133
2,P8,0.593
3,P8,1.217
4,P8,1.91
5,P8,2.439
6,P8,3.251
7,P8,3.928
8,P8,4.516
9,P8,5.036
10,P8,5.471
11,P8,5.994
12,P8,6.543
13,P8,7.055
14,P8,7.449
15,P8,7.877
16,P8,8.391
17,P8,8.815
18,P8,9.293
19,P8,9.706
1,P1,0.06
2,P5,0.549
3,P5,1.064
4,P3,1.564
5,P5,2.289
6,P5,2.753
7,P1,3.391
8,P5,3.997
9,P5,4.666
10,P5,5.11
11,P6,5.696
12,P5,6.361
13,P6,6.809
14,P5,7.236
15,P5,7.801
16,P6,8.312
17,P6,8.728
18,P6,9.269
19,P6,9.717
1,P2,0.07
2,P8,0.51
3,P8,1.035
4,P8,1.498
5,P8,2.292
6,P8,2.781
7,P8,3.334
8,P8,4.081
9,P8,4.618
10,P8,5.311
11,P8,5.753
12,P8,6.194
13,P8,6.645
14,P8,7.242
15,P8,7.682
16,P8,8.597
17,P8,9.153
18,P8,9.646
1,P6,0.112
2,P6,0.861
3,P6,1.834
4,P6,2.437
5,P6,2.962
6,P6,3.388
7,P6,4.227
8,P6,4.763
9,P6,5.198
10,P6,5.717
11,P6,6.294
12,P6,6.91
13,P6,7.51
14,P6,7.842
15,P6,8.389
16,P6,8.722
17,P6,9.653
1,P6,0.112
2,P6,0.741
3,P6,1.722
4,P6,2.103
5,P6,3.24
6,P6,3.804
7,P6,4.447
8,P6,4.973
9,P6,5.42
10,P6,5.91
11,P6,6.481
12,P6,6.866
13,P6,7.309
14,P6,7.835
15,P6,8.393
16,P6,8.86
17,P6,9.494
18,P6,9.988
1,P3,0.08
2,P3,0.539
3,P6,1.074
4,P6,1.446
5,P6,2.169
6,P6,3.322
7,P6,3.647
8,P6,4.063
9,P6,4.593
10,P6,5.306
11,P6,5.721
12,P6,6.146
13,P6,6.672
14,P6,7.388
15,P6,7.796
16,P6,8.122
17,P6,8.404
18,P6,8.928
19,P6,9.393
20,P6,9.844
1,P6,0.112
2,P6,0.499
3,P6,0.96
4,P6,1.433
5,P6,1.917
6,P6,2.453
7,P6,2.888
8,P6,3.419
9,P6,4.09
10,P6,4.762
11,P6,5.089
12,P6,5.605
13,P6,6.041
14,P6,6.867
15,P6,7.378
16,P6,7.923
17,P6,8.7
18,P6,9.057
19,P6,9.622
1,P10,0.155
2,P10,0.889
3,P10,1.597
4,P10,2.319
5,P10,3.094
6,P10,3.898
7,P10,4.375
8,P10,5.043
9,P10,5.728
10,P10,6.313
11,P10,7.078
12,P10,7.691
13,P10,8.26
14,P10,8.687
15,P10,9.162
16,P10,9.816
1,P7,0.122
2,P7,0.691
3,P7,1.116
4,P7,1.7
5,P7,2.169
6,P7,2.683
7,P7,3.372
8,P7,4.086
9,P7,4.576
10,P7,5.159
11,P7,5.982
12,P7,6.352
13,P7,6.867
14,P7,7.307
15,P7,7.803
16,P7,8.434
17,P7,9.027
18,P7,9.593
1,P1,0.06
2,P6,0.433
3,P6,0.869
4,P6,1.316
5,P6,1.911
6,P6,2.397
7,P6,2.853
8,P6,3.327
9,P6,3.737
10,P6,4.524
11,P6,5.021
12,P6,5.549
13,P6,5.845
14,P6,6.653
15,P6,7.208
16,P6,7.65
17,P6,8.32
18,P6,8.794
19,P6,9.397
20,P6,9.756
1,P1,0.06
2,P8,0.452
3,P8,1.271
4,P8,1.687
5,P8,2.108
6,P8,2.689
7,P8,3.416
8,P8,3.863
9,P8,4.318
10,P8,4.719
11,P8,5.334
12,P8,5.794
13,P8,6.402
14,P8,6.927
15,P8,7.62
16,P8,8.156
17,P8,8.542
18,P8,9.136
19,P8,9.671
20,P8,9.999
1,P2,0.07
2,P6,0.521
3,P6,1.402
4,P6,2.253
5,P6,2.901
6,P6,3.566
7,P6,4.051
8,P6,4.702
9,P6,5.188
10,P6,5.622
11,P6,6.015
12,P6,6.602
13,P6,7.306
14,P6,7.898
15,P6,8.286
16,P6,8.7
17,P6,9.055
18,P6,9.668
1,P5,0.101
2,P1,0.672
3,P5,1.529
4,P5,2.006
5,P5,2.734
6,P2,3.379
7,P9,3.968
8,P2,4.359
9,P9,5.27
10,P9,5.89
11,P9,6.404
12,P9,7.04
13,P9,7.518
14,P9,8.023
15,P9,8.649
16,P9,9.166
17,P9,9.789
1,P9,0.144
2,P9,0.995
3,P9,1.597
4,P9,2.038
5,P9,2.75
6,P9,3.394
7,P9,4.05
8,P9,4.578
9,P9,5.12
10,P9,5.582
11,P9,6.109
12,P9,7.311
13,P9,7.908
14,P9,8.506
15,P9,8.993
16,P9,9.953
1,P9,0.144
2,P9,0.656
3,P9,1.181
4,P9,1.66
5,P9,2.18
6,P9,2.753
7,P9,3.376
8,P9,3.956
9,P9,4.531
10,P9,4.951
11,P9,5.376
12,P9,6.398
13,P9,6.82
14,P9,7.296
15,P9,8.187
16,P9,8.682
17,P9,9.39
18,P9,9.812
1,P3,0.08
2,P4,0.621
3,P5,1.18
4,P7,1.67
5,P7,1.977
6,P7,2.767
7,P7,3.184
8,P7,3.859
9,P7,4.352
10,P7,4.826
11,P7,5.929
12,P7,6.423
13,P7,7.405
14,P7,7.81
15,P7,8.257
16,P7,8.631
17,P7,9.082
18,P7,9.593
1,P7,0.122
2,P7,0.477
3,P7,0.982
4,P7,1.396
5,P7,2.071
6,P7,2.981
7,P7,3.438
8,P7,3.774
9,P7,4.379
10,P7,4.802
11,P7,5.213
12,P7,5.943
13,P7,6.449
14,P7,6.873
15,P7,7.372
16,P7,8.036
17,P7,8.542
18,P7,8.998
19,P7,9.717
1,P10,0.155
2,P10,0.664
3,P10,1.533
4,P10,1.906
5,P10,2.363
6,P10,3.073
7,P10,3.59
8,P10,4.141
9,P10,4.712
10,P10,5.45
11,P10,6.05
12,P10,6.775
13,P10,7.292
14,P10,7.714
15,P10,8.102
16,P10,8.572
17,P10,9.153
18,P10,9.829
1,P7,0.122
2,P7,0.735
3,P7,1.289
4,P7,1.879
5,P7,2.571
6,P7,3.221
7,P7,3.783
8,P7,4.357
9,P7,5.029
10,P7,5.994
11,P7,6.319
12,P7,6.854
13,P7,7.323
14,P7,7.762
15,P7,8.185
16,P7,8.763
17,P7,9.205
18,P7,9.594
1,P7,0.122
2,P7,0.827
3,P7,1.45
4,P7,2.426
5,P7,2.846
6,P7,3.458
7,P7,4.127
8,P7,4.867
9,P7,5.517
10,P7,6.116
11,P7,6.594
12,P7,7.278
13,P7,7.675
14,P7,8.269
15,P7,8.811
16,P7,9.415
1,P5,0.101
2,P3,0.552
3,P5,1.197
4,P5,2.006
5,P10,2.608
6,P5,3.272
7,P5,3.893
8,P10,4.33
9,P10,4.797
10,P10,5.205
11,P10,5.91
12,P10,6.517
13,P10,6.986
14,P10,7.533
15,P10,8.038
16,P10,8.672
17,P10,9.306
18,P10,9.755
1,P5,0.101
2,P8,0.702
3,P8,1.278
4,P8,1.832
5,P8,2.348
6,P8,3.196
7,P8,3.923
8,P8,4.287
9,P8,4.818
10,P8,5.557
11,P8,6.213
12,P8,6.744
13,P8,7.172
14,P8,7.827
15,P8,8.217
16,P8,9.108
17,P8,9.676
1,P8,0.133
2,P8,1.007
3,P8,1.589
4,P8,2.285
5,P8,2.841
6,P8,3.703
7,P8,4.565
8,P8,5.106
9,P8,6.018
10,P8,6.606
11,P8,7.182
12,P8,7.774
13,P8,8.386
14,P8,8.749
15,P8,9.161
1,P3,0.08
2,P3,0.466
3,P6,0.855
4,P6,1.268
5,P6,1.875
6,P4,2.489
7,P6,2.969
8,P6,3.413
9,P6,4.098
10,P6,4.651
11,P6,5.12
12,P6,5.616
13,P6,6.111
14,P6,6.492
15,P6,7.05
16,P6,7.535
17,P6,7.978
18,P6,8.375
19,P6,8.811
20,P6,9.243
21,P6,9.62
1,P2,0.07
2,P8,0.618
3,P8,1.177
4,P8,1.805
5,P8,2.717
6,P8,3.424
7,P8,3.841
8,P8,4.941
9,P8,5.741
10,P8,6.23
11,P8,6.829
12,P8,7.325
13,P8,7.765
14,P8,8.325
15,P8,8.847
16,P8,9.389
17,P8,9.877
1,P2,0.07
2,P5,0.524
3,P5,1.202
4,P5,1.687
5,P9,2.505
6,P9,3.24
7,P9,3.822
8,P9,4.495
9,P9,5.323
10,P9,5.802
11,P9,6.317
12,P9,6.69
13,P9,7.154
14,P9,7.807
15,P9,8.263
16,P9,8.767
17,P9,9.182
18,P9,9.59
1,P8,0.133
2,P8,0.681
3,P8,1.302
4,P8,2.079
5,P8,2.839
6,P8,3.381
7,P8,4.061
8,P8,4.528
9,P8,5.119
10,P8,5.627
11,P8,6.1
12,P8,6.558
13,P8,7.086
14,P8,7.464
15,P8,7.996
16,P8,8.412
17,P8,8.826
18,P8,9.251
19,P8,9.677
1,P4,0.091
2,P1,0.65
3,P8,1.384
4,P8,1.973
5,P8,2.521
6,P8,3.184
7,P8,3.999
8,P8,4.479
9,P8,4.93
10,P8,5.398
11,P8,5.895
12,P8,6.329
13,P8,6.806
14,P8,7.398
15,P8,7.899
16,P8,8.57
17,P8,9.207
18,P8,9.792
1,P9,0.144
2,P9,0.561
3,P9,1.523
4,P9,2.011
5,P9,2.615
6,P9,3.115
7,P9,3.59
8,P9,4.562
9,P9,5.127
10,P9,5.585
11,P9,6.017
12,P9,6.541
13,P9,7.044
14,P9,7.544
15,P9,8.189
16,P9,8.55
17,P9,9.068
18,P9,9.611
1,P5,0.101
2,P9,0.749
3,P9,1.355
4,P9,1.889
5,P9,2.505
6,P9,3.072
7,P9,3.657
8,P9,4.224
9,P9,4.926
10,P9,5.452
11,P9,5.91
12,P9,6.363
13,P9,6.976
14,P9,7.502
15,P9,8.116
16,P9,8.668
17,P9,9.136
18,P9,9.868
1,P2,0.07
2,P5,0.673
3,P5,1.264
4,P5,1.725
5,P5,2.755
6,P6,3.589
7,P5,4.081
8,P5,4.477
9,P5,5.211
10,P5,5.631
11,P5,6.117
12,P5,6.643
13,P2,7.187
14,P6,7.904
15,P6,8.728
16,P6,9.422
1,P5,0.101
2,P4,0.548
3,P4,1.096
4,P8,1.74
5,P8,2.293
6,P8,2.781
7,P8,3.353
8,P8,3.86
9,P8,4.358
10,P8,4.868
11,P8,5.358
12,P8,5.717
13,P8,6.081
14,P8,6.458
15,P8,7.437
16,P8,7.881
17,P8,8.317
18,P8,9.182
19,P8,9.594
1,P10,0.155
2,P10,0.639
3,P10,1.118
4,P10,1.797
5,P10,2.357
6,P10,2.933
7,P10,3.456
8,P10,3.977
9,P10,4.478
10,P10,4.932
11,P10,5.625
12,P10,6.138
13,P10,6.681
14,P10,7.219
15,P10,7.802
16,P10,8.273
17,P10,8.861
